Timestamp (micros),Sensor1 (mV),Sensor2 (mV)
151600, 11449, 8281
53856, 10404, 2500
56124, 729, 400
58268, 121, 9
60668, 576, 676
78340, 25, 100
94976, 9, 4
108496, 144, 64
126188, 1600, 100
145952, 900, 25
163608, 1444, 81
182340, 841, 289
201056, 16, 81
217704, 324, 49
235388, 49, 100
253060, 64, 25
269708, 49, 4
285292, 196, 289
304016, 196, 121
322748, 49, 1
338332, 225, 100
357052, 0, 64
372652, 225, 100
391384, 4, 361
408028, 196, 1
424652, 529, 256
443380, 100, 81
461064, 1, 36
476652, 16, 49
493300, 100, 324
512020, 9, 64
527620, 144, 121
546348, 49, 81
562976, 144, 4
579624, 100, 4
596260, 81, 9
611868, 576, 64
629532, 625, 256
648264, 529, 1
664904, 484, 64
682576, 961, 1
699212, 900, 0
715868, 49, 9
731472, 529, 9
748100, 9, 196
764716, 64, 324
782412, 2116, 400
802172, 4225, 361
821916, 1089, 64
840656, 576, 9
857300, 784, 400
876020, 81, 196
893696, 441, 4
910324, 441, 1
926988, 64, 196
944656, 576, 361
963376, 625, 64
981064, 16, 121
998740, 81, 1
1014332, 1444, 4
1033044, 1849, 225
1053864, 121, 9
1071524, 1764, 225
1092320, 324, 64
1111060, 4489, 9
1129772, 10000, 256
1151616, 2209, 484
1172392, 625, 144
1192176, 1296, 121
1212960, 784, 49
1231680, 196, 0
1249372, 100, 0
1267060, 256, 100
1286824, 225, 16
1305540, 16, 0
1322180, 256, 100
1341940, 36, 16
1359620, 225, 9
1377304, 16, 36
1394984, 784, 64
1413696, 841, 361
1433456, 64, 9
1450108, 4, 25
1466748, 16, 144
1485460, 1, 36
1502088, 324, 36
1520816, 196, 0
1538488, 841, 4
1556172, 1296, 0
1574900, 64, 16
1592584, 36, 64
1610256, 2304, 169
1631060, 3600, 196
1651868, 900, 49
1670580, 4, 0
1686184, 784, 81
1704900, 2116, 16
1724656, 9801, 484
1745452, 1369, 400
1766260, 784, 4
1783944, 1089, 225
1804732, 121, 169
1824496, 49, 16
1842168, 1444, 9
1860900, 144, 49
1879604, 4225, 36
1899384, 7569, 361
1920176, 2116, 256
1940976, 225, 36
1959692, 625, 1
1977380, 1089, 121
1998176, 49, 25
2015852, 1024, 4
2034580, 2025, 36
2054336, 361, 49
2073052, 196, 1
2090736, 4, 36
2107372, 4, 64
2124016, 4, 100
2141692, 484, 169
2161460, 0, 25
2178100, 64, 16
2195768, 441, 81
2214492, 1369, 1
2233220, 25, 16
2250912, 9, 49
2267552, 169, 4
2285224, 441, 4
2302900, 1, 36
2319532, 121, 100
2339292, 576, 49
2358012, 64, 16
2375704, 1764, 49
2395472, 121, 64
2414180, 196, 0
2431860, 0, 16
2448504, 144, 81
2467208, 6400, 361
2488008, 11881, 784
2509860, 1849, 121
2530660, 196, 0
2548328, 484, 64
2567060, 36, 1
2583704, 289, 400
2603468, 625, 36
2622180, 784, 25
2640888, 1681, 441
2661704, 784, 81
2680416, 529, 9
2698104, 900, 81
2716816, 196, 49
2735532, 4, 0
2751136, 81, 256
2769856, 625, 784
2789636, 961, 64
2808360, 100, 9
2826020, 4, 49
2842676, 196, 144
2862420, 289, 49
2881136, 4624, 25
2900880, 4489, 100
2921700, 3481, 169
2942500, 784, 81
2961224, 121, 1
2978900, 1764, 4
2997616, 2704, 144
3018412, 1521, 121
3039212, 784, 1
3056908, 196, 0
3074592, 16, 4
3091208, 81, 196
3109940, 4, 81
3126588, 289, 25
3145300, 441, 9
3162976, 9, 49
3179632, 100, 36
3198340, 64, 324
3217064, 25, 36
3234728, 81, 9
3251372, 729, 81
3270104, 16, 64
3287776, 196, 144
3307536, 169, 81
3326252, 361, 16
3344976, 36, 36
3362660, 144, 4
3380340, 324, 64
3399072, 16, 25
3416728, 256, 81
3435452, 576, 100
3455220, 0, 36
3471856, 625, 9
3489540, 49, 1
3506172, 144, 225
3525940, 9, 9
3541548, 196, 16
3560264, 169, 121
3580024, 25, 64
3597716, 121, 0
3615376, 0, 9
3630968, 81, 25
3648676, 1, 0
3664276, 36, 36
3681948, 49, 16
3699616, 4, 25
3716268, 1, 169
3733944, 4, 25
3750576, 441, 1
3768232, 900, 196
3788016, 289, 256
3807792, 121, 16
3826496, 225, 196
3846264, 25, 64
3863952, 9, 4
3879548, 4, 121
3897212, 25, 49
3914900, 196, 81
3933612, 169, 121
3953384, 4, 25
3970008, 169, 36
3988744, 529, 1
4006440, 49, 36
4024096, 169, 0
4041784, 400, 9
4059472, 9, 1
4075056, 324, 49
4093772, 169, 49
4112504, 225, 36
4131220, 324, 49
4149940, 121, 64
4168648, 324, 0
4186352, 729, 25
4205056, 361, 256
4224828, 0, 16
4241464, 169, 64
4260184, 225, 64
4278904, 1, 9
4294500, 36, 81
4312184, 1, 25
4328832, 0, 49
4345460, 0, 0
4361060, 1, 9
4376668, 100, 225
4396432, 1, 196
4414100, 225, 16
4432816, 36, 81
4450500, 169, 64
4469212, 256, 0
4486892, 81, 16
4504580, 49, 100
4523304, 36, 0
4539940, 256, 0
4557620, 4, 25
4574260, 25, 64
4591948, 144, 9
4609628, 900, 121
4629388, 100, 64
4648104, 169, 49
4666816, 100, 0
4684500, 0, 36
4701132, 9, 49
4717776, 81, 16
4735456, 16, 81
4753136, 36, 196
4771868, 225, 4
4789544, 9, 9
4805148, 1, 144
4822820, 100, 225
4842576, 121, 64
4861304, 16, 16
4878972, 16, 0
4895624, 100, 196
4915388, 49, 225
4934104, 0, 0
4949700, 4, 36
4966332, 4, 1
4981944, 0, 49
4998580, 16, 1
5015220, 0, 100
5032888, 0, 196
5050584, 49, 49
5068260, 9, 36
5084888, 4, 49
5101532, 4, 225
5119228, 36, 49
5136896, 16, 49
5154580, 9, 9
5170172, 1, 225
5187864, 36, 25
5205548, 16, 81
5223216, 1, 25
5239864, 9, 25
5256508, 16, 25
5274176, 49, 1
5290808, 400, 121
5310584, 25, 9
5327228, 64, 1
5343856, 225, 225
5363612, 144, 100
5383380, 0, 9
5398976, 16, 36
5416664, 81, 9
5433292, 1, 64
5449940, 225, 289
5469692, 361, 49
5488412, 484, 49
5507152, 144, 36
5525872, 4, 9
5541452, 0, 4
5557060, 81, 9
5573712, 225, 196
5593468, 4, 121
5611144, 49, 25
5628828, 64, 9
5645464, 64, 16
5663132, 16, 100
5681856, 441, 361
5701612, 169, 36
5720344, 64, 64
5738028, 144, 16
5756740, 1, 0
5772344, 169, 64
5791064, 121, 49
5809776, 16, 121
5828504, 1, 121
5846184, 49, 9
5862812, 361, 121
5882572, 121, 121
5902332, 4, 1
5917940, 1, 25
5934580, 4, 9
5950184, 25, 1
5966824, 16, 4
5983468, 81, 100
6002180, 0, 49
6018828, 36, 36
6036496, 0, 25
6053152, 0, 16
6069784, 0, 0
6085384, 0, 9
6100960, 36, 169
6119708, 49, 256
6138420, 0, 1
6154020, 0, 1
6169620, 0, 64
6186268, 4, 81
6202900, 16, 16
6220584, 4, 4
6236184, 49, 144
6254908, 9, 4
6270508, 25, 81
6288188, 16, 225
6306912, 9, 25
6323548, 1, 1
6339140, 4, 49
6355780, 1, 100
6373460, 25, 1
6390100, 0, 81
6406736, 9, 196
6424412, 25, 16
6442100, 49, 4
6458744, 16, 1
6475376, 0, 25
6492020, 25, 16
6509704, 0, 1
6525304, 9, 49
6541944, 9, 1
6557532, 1, 4
6573152, 4, 1
6588744, 121, 81
6607460, 36, 100
6626176, 16, 9
6642824, 16, 0
6659460, 16, 144
6678176, 25, 169
6696892, 4, 4
6712504, 64, 4
6729144, 36, 100
6747868, 0, 81
6764492, 1, 9
6780104, 9, 36
6796736, 9, 196
6814420, 16, 64
6832092, 25, 0
6848744, 16, 169
6867452, 64, 169
6886188, 4, 1
6901796, 9, 9
6917380, 16, 81
6935068, 9, 81
6951700, 4, 1
6967308, 0, 100
6984992, 9, 196
7002676, 1, 36
7019288, 49, 144
7038020, 25, 64
7055712, 1, 36
7072352, 4, 49
7088992, 1, 196
7106672, 9, 121
7124340, 4, 9
7139944, 4, 4
7155540, 9, 1
7171148, 9, 9
7186752, 4, 36
7203380, 1, 100
7221064, 49, 4
7237700, 16, 100
7256428, 16, 100
7275140, 4, 4
7290736, 9, 36
7307388, 25, 289
7326112, 9, 256
7343776, 36, 1
7360416, 81, 16
7378108, 16, 121
7396816, 1, 64
7413472, 0, 49
7430092, 1, 25
7446740, 144, 144
7466496, 324, 169
7486260, 100, 0
7503940, 4, 16
7520584, 81, 1
7537220, 4, 100
7554900, 4, 324
7572588, 25, 16
7590272, 4, 0
7605856, 256, 36
7624580, 100, 81
7643308, 49, 4
7659944, 25, 0
7676580, 4, 144
7694252, 4, 169
7711948, 64, 16
7729620, 16, 0
7746268, 4, 144
7763940, 0, 225
7781624, 25, 4
7798252, 9, 4
7813852, 0, 4
7829448, 4, 0
7845072, 25, 144
7863784, 1, 225
7881468, 36, 1
7898096, 4, 1
7913704, 9, 0
7929300, 16, 0
7945944, 9, 144
7963624, 9, 169
7981308, 0, 4
7996900, 1, 36
8013540, 49, 0
8030172, 121, 49
8048908, 36, 1
8065532, 25, 100
8084256, 36, 144
8102988, 9, 1
8118584, 25, 1
8135208, 4, 196
8152896, 16, 289
8171628, 1, 4
8187224, 100, 25
8205936, 81, 144
8224672, 36, 1
8241304, 4, 196
8258992, 1, 9
8274568, 1, 9
8290176, 1, 49
8306832, 81, 0
8323460, 36, 25
8341132, 25, 196
8359844, 0, 100
8377544, 81, 0
8394176, 196, 196
8413936, 256, 121
8433704, 256, 4
8451380, 121, 121
8471132, 49, 49
8488812, 400, 0
8506496, 121, 0
8524180, 25, 81
8541852, 121, 225
8561600, 16, 25
8579300, 441, 1
8596984, 400, 25
8615696, 64, 0
8632344, 0, 36
8648984, 9, 144
8666668, 16, 4
8683304, 9, 144
8700984, 16, 324
8719716, 0, 1
8735300, 100, 1
8752980, 196, 64
8771708, 49, 81
8789388, 36, 36
8807048, 0, 64
8823692, 1, 100
8841384, 49, 36
8859064, 0, 16
8875700, 1, 4
8891284, 49, 81
8908976, 25, 121
8927692, 4, 16
8944340, 0, 25
8960980, 100, 49
8979712, 9, 196
8997380, 81, 0
9014008, 16, 0
9030644, 9, 4
9046268, 4, 64
9062904, 1, 36
9079540, 36, 121
9098260, 36, 0
9114904, 16, 49
9132576, 289, 225
9152328, 576, 100
9172100, 64, 4
9188736, 64, 36
9206412, 16, 9
9223048, 324, 121
9242820, 784, 169
9262580, 121, 1
9280256, 1024, 16
9300024, 256, 0
9317700, 36, 64
9335388, 4, 25
9352012, 4, 144
9369708, 25, 25
9387388, 121, 49
9406096, 196, 0
9423772, 169, 9
9441460, 196, 169
9461212, 81, 81
9478908, 121, 9
9496568, 169, 9
9514252, 196, 9
9531948, 676, 64
9550652, 1444, 25
9570416, 676, 0
9588108, 1, 36
9604744, 400, 1
9622424, 441, 0
9640088, 361, 16
9658800, 2601, 1
9677524, 9604, 625
9698336, 13924, 1296
9721224, 841, 576
9740976, 1225, 9
9759676, 3969, 196
9780504, 3025, 169
9801300, 121, 81
9820020, 4, 16
9836656, 324, 144
9856424, 2116, 121
9877212, 576, 49
9895940, 121, 1
9913628, 25, 16
9931308, 9, 1
9946900, 1, 1
9962492, 0, 1
9978104, 9, 49
9994736, 36, 144
10013452, 1089, 121
10035300, 4096, 169
10057140, 729, 289
10077936, 256, 25
10097708, 49, 1
10115384, 900, 100
10136180, 4, 25
10153852, 81, 4
10171540, 169, 9
10190252, 676, 49
10210000, 1521, 9
10229764, 1156, 100
10251628, 9, 196
10270332, 9, 16
10288020, 4, 16
10305704, 441, 256
10326484, 400, 256
10347284, 3844, 64
10368100, 1521, 441
10389948, 4, 100
10408664, 289, 324
10429456, 169, 16
10449216, 81, 100
10468972, 144, 36
10488736, 576, 0
10507464, 1600, 9
10527220, 1521, 64
