Timestamp (micros),Sensor1 (mV),Sensor2 (mV)
5994904, 1, 49
6011532, 36, 7569
6031292, 9, 14161
6051080, 576, 400
6070840, 169, 10000
6092676, 729, 5041
6113480, 196, 324
6133220, 25, 121
6151960, 36, 144
6170684, 25, 36
6188352, 16, 625
6207060, 16, 2116
6226828, 1, 1681
6245540, 400, 8281
6266340, 196, 8649
6287144, 196, 25
6305876, 400, 625
6325636, 0, 121
6343316, 16, 441
6362028, 4, 441
6379712, 36, 2025
6399472, 9, 121
6417156, 1, 100
6434844, 36, 121
6453568, 16, 576
6472272, 121, 289
6492028, 0, 4096
6510752, 64, 3844
6530516, 81, 144
6549224, 144, 400
6569000, 1, 100
6586680, 144, 196
6606432, 16, 324
6625160, 0, 0
6640756, 16, 625
6659484, 64, 9
6676104, 100, 784
6695864, 16, 441
6714608, 9, 81
6731236, 1, 256
6748920, 9, 144
6766580, 0, 4
6782188, 1, 1225
6800924, 4, 1156
6819620, 25, 144
6838352, 16, 2209
6858124, 49, 169
6876816, 49, 6241
6896580, 100, 16129
6918436, 576, 1521
6939220, 361, 289
6958996, 4, 1225
6977716, 9, 1849
6996436, 529, 1024
7017232, 400, 625
7036996, 81, 81
7054672, 9, 121
7072360, 36, 361
7091072, 4, 2025
7109796, 400, 1369
7130592, 289, 64
7149304, 9, 676
7166996, 1, 16
7183640, 4, 121
7201328, 4, 256
7218992, 25, 576
7237720, 0, 100
7255400, 25, 25
7273076, 9, 100
7290756, 9, 576
7308444, 100, 100
7328188, 16, 1156
7347960, 49, 729
7366684, 36, 25
7384348, 1, 196
7402020, 0, 25
7418676, 4, 361
7436368, 4, 64
7453000, 25, 9
7469644, 1, 9
7485224, 0, 484
7502920, 1, 729
7520600, 81, 441
7539316, 64, 81
7556988, 0, 4
7572600, 9, 25
7589236, 9, 841
7606908, 4, 961
7624592, 36, 64
7642280, 36, 100
7660984, 4, 529
7678672, 4, 1225
7697380, 4, 121
7715080, 1, 529
7732744, 225, 121
7752512, 64, 4
7769152, 0, 169
7786832, 49, 256
7805556, 36, 400
7824268, 9, 324
7841948, 64, 169
7860676, 4, 484
7878352, 4, 169
7896016, 1, 1225
7914748, 0, 1024
7933472, 100, 169
7953232, 100, 16
7971956, 0, 144
7989636, 16, 16
8007324, 9, 196
8024984, 4, 1521
8043724, 100, 1936
8064508, 100, 1225
8085312, 16, 196
8104024, 1, 5041
8122752, 100, 4225
8143560, 625, 1156
8164348, 289, 121
8184104, 36, 400
8202832, 25, 4096
8222596, 81, 625
8241320, 169, 1521
8262104, 16, 2809
8281860, 64, 2601
8301628, 196, 1024
8322448, 400, 529
8342196, 169, 64
8360908, 1, 0
8376512, 0, 289
8394196, 9, 81
8410836, 25, 0
8427468, 1, 25
8444120, 1, 1600
8462828, 4, 1444
8481552, 196, 4
8499248, 9, 529
8516912, 64, 1024
8536676, 36, 625
8555388, 64, 9
8572048, 36, 4
8588676, 1, 529
8606360, 4, 729
8624032, 36, 400
8642752, 4, 289
8660424, 36, 1369
8680192, 169, 1225
8700988, 225, 3481
8721800, 81, 1296
8741560, 196, 49
8760268, 25, 256
8779004, 64, 4
8795632, 16, 289
8814352, 16, 256
8833080, 0, 25
8849712, 25, 49
8867396, 1, 324
8885056, 9, 1521
8903796, 0, 2500
8922516, 81, 289
8941240, 36, 841
8959936, 1, 5625
8978664, 169, 5184
8999468, 121, 196
9019220, 25, 3969
9038992, 225, 2809
9059784, 100, 400
9079560, 144, 4
9097232, 144, 1024
9118028, 9, 5041
9136752, 196, 1296
9157548, 144, 324
9177312, 0, 100
9194992, 0, 4624
9213704, 196, 5184
9234516, 64, 3025
9254280, 9, 1225
9272984, 49, 2209
9292740, 144, 2025
9313564, 100, 36
9332284, 225, 9
9349944, 64, 784
9368676, 36, 400
9387388, 100, 289
9407152, 1, 2209
9425860, 36, 36
9443564, 144, 2401
9464352, 324, 1849
9485144, 676, 361
9504932, 9, 64
9521556, 16, 25
9539236, 121, 1
9556908, 1, 1600
9575632, 9, 1764
9594352, 289, 961
9614108, 4, 441
9631796, 196, 256
9651556, 64, 64
9669240, 25, 1
9685864, 81, 625
9704600, 36, 49
9722272, 16, 361
9740996, 49, 81
9758656, 4, 196
9776340, 25, 1681
9796124, 36, 900
9814836, 289, 1936
9835628, 4, 4225
9854352, 100, 289
9874100, 361, 4356
9894888, 81, 3969
9914676, 441, 400
9934420, 0, 400
9952104, 16, 144
9970844, 225, 676
9990584, 64, 256
10009308, 36, 144
10029068, 49, 1089
10049876, 49, 100
10069632, 196, 36
10089388, 0, 4
10106028, 16, 36
10124752, 64, 3025
10145544, 16, 2704
10166344, 361, 1225
10188192, 4, 64
10205876, 0, 484
10224584, 49, 256
10244360, 9, 81
10262040, 0, 625
10280756, 81, 3364
10301564, 121, 1089
10323376, 144, 529
10344188, 9, 3721
10363952, 64, 441
10383720, 144, 64
10403472, 4, 1
10420116, 16, 4
10437796, 0, 1
10454432, 16, 36
10473148, 81, 4
10490836, 49, 144
10510596, 25, 16
10529324, 0, 81
10546992, 9, 169
10565724, 16, 144
10585492, 0, 64
10603152, 1, 9
10619796, 9, 1
10636436, 81, 81
10655156, 100, 256
10675956, 16, 49
10694680, 4, 1
10711316, 1, 4
10727964, 16, 16
10746664, 4, 169
10765404, 1, 49
10783084, 25, 0
10800764, 1, 36
10818436, 4, 121
10837156, 36, 9
10854832, 16, 81
10873548, 144, 36
10893304, 49, 64
10912036, 4, 144
10930752, 9, 25
10948424, 49, 16
10967152, 49, 25
10985880, 64, 4
11003556, 25, 9
11021232, 25, 196
11041000, 64, 81
11059704, 64, 36
11078436, 100, 36
11098192, 121, 49
11117952, 64, 144
11137712, 4, 81
11155392, 0, 324
11174128, 36, 625
11193880, 36, 144
11213640, 9, 225
11232360, 16, 81
11251080, 1, 9
11267716, 36, 25
11286428, 1, 1
11303084, 169, 484
11323868, 169, 289
11344672, 64, 1
11362356, 64, 9
11380044, 81, 100
11399792, 36, 36
11418512, 4, 16
11436200, 16, 4
11453880, 16, 49
11472596, 9, 169
11491308, 25, 36
11510032, 1, 9
11526684, 1, 49
11544356, 1, 4
11560996, 0, 9
11577644, 1, 9
11594284, 0, 36
11611956, 0, 49
11629644, 4, 144
11648364, 1, 4
11664984, 4, 4
11681636, 9, 1
11698272, 36, 4
11715956, 4, 9
11732592, 0, 9
11749224, 9, 121
11767960, 49, 16
11786676, 49, 4
11804360, 1, 0
11820988, 25, 1
11838676, 0, 25
11856348, 36, 9
11874036, 9, 9
11890668, 0, 25
11908360, 0, 0
11924992, 16, 16
11943716, 36, 1
11961400, 4, 49
11979068, 16, 16
11997796, 49, 16
12016512, 16, 16
12035240, 4, 9
12051888, 16, 81
12070596, 0, 64
12088280, 9, 0
12104912, 1, 64
12122588, 9, 4
12139232, 25, 64
12157948, 0, 49
12175640, 16, 0
12193316, 9, 0
12209952, 36, 16
12228684, 25, 25
12247400, 0, 1
12264032, 9, 64
12281712, 1, 16
12299396, 4, 0
12316048, 1, 1
12332676, 0, 4
12349308, 1, 9
12365964, 4, 9
12382596, 25, 9
12400264, 36, 4
12417948, 1, 49
12435640, 9, 16
12453308, 4, 4
12469956, 0, 1
12486588, 4, 0
12503236, 64, 9
12520916, 49, 0
12538596, 4, 9
12555228, 0, 0
12571884, 1, 1
12588512, 4, 25
12606192, 1, 0
12622820, 0, 0
12639476, 4, 1
12656116, 1, 0
12672752, 0, 0
12689388, 0, 1
12706032, 4, 9
12722668, 0, 4
12739316, 16, 0
12756988, 9, 9
12773632, 0, 25
12791324, 0, 1
12807956, 9, 225
12826688, 64, 144
12846444, 16, 36
12865156, 9, 121
12883872, 16, 1
12901564, 0, 49
12919236, 4, 36
12936916, 0, 0
12953548, 9, 4
12970204, 4, 4
12986832, 0, 0
13003464, 0, 4
13020100, 0, 49
13037800, 4, 144
13056512, 25, 81
13075232, 4, 4
13091876, 9, 1
13108512, 49, 49
13127232, 121, 81
13146996, 49, 9
13164696, 1, 1
13181312, 9, 36
13198996, 0, 64
13216668, 36, 16
13235396, 36, 4
13253084, 0, 100
13271800, 49, 49
13290520, 81, 9
13308204, 9, 49
13325876, 0, 16
13343556, 9, 9
13360196, 49, 9
13377880, 49, 1
13395556, 4, 25
13413236, 9, 4
13429876, 0, 16
13447556, 0, 16
13465232, 0, 0
13481876, 9, 1
13498524, 1, 1
13515164, 0, 4
13531796, 1, 1
13548432, 1, 4
13565072, 0, 4
13581720, 4, 4
13598364, 36, 9
13616036, 36, 0
13633716, 25, 9
13651388, 0, 49
13669064, 16, 225
13688828, 1, 196
13707556, 25, 36
13726280, 4, 1
13742916, 16, 9
13760592, 49, 36
13779320, 36, 25
13798048, 4, 0
13814684, 1, 4
13831316, 16, 25
13850036, 25, 9
13867716, 16, 4
13885380, 16, 0
13903076, 4, 36
13920752, 0, 9
13937396, 1, 1
13954024, 1, 0
13970672, 0, 4
13987312, 1, 16
14005004, 9, 4
14021628, 36, 1
14039312, 9, 1
14055964, 1, 36
14073636, 16, 64
14092360, 36, 49
14111084, 36, 25
14129792, 25, 0
14147476, 36, 0
14165164, 0, 1
14181804, 1, 9
14198432, 36, 121
14218180, 36, 16
14236920, 25, 1
14254596, 16, 36
14273316, 1, 49
14291016, 4, 25
14308676, 121, 225
14329472, 256, 144
14350260, 81, 4
14367964, 4, 1
14384592, 25, 16
14403312, 4, 36
14420988, 1, 16
14438676, 49, 25
14457388, 49, 1
14475080, 1, 25
14492764, 0, 9
14509404, 4, 4
14526032, 1, 4
14542672, 1, 0
14559320, 9, 0
14575964, 4, 4
14592588, 0, 16
14610272, 16, 0
14627964, 16, 1
14645640, 1, 16
14663328, 25, 49
14682028, 25, 16
14700756, 49, 9
14718440, 0, 144
14737156, 64, 144
14756912, 81, 16
14775644, 36, 0
14793312, 49, 0
14810988, 36, 4
14828684, 1, 16
14846360, 1, 0
14862992, 0, 16
14880668, 1, 16
14898352, 49, 16
14917072, 49, 4
14934748, 25, 1
14952432, 1, 16
14970128, 36, 36
14988836, 16, 1
15006516, 4, 0
15023152, 0, 0
15039796, 0, 49
15057476, 1, 25
15075148, 0, 9
15091792, 0, 16
15109480, 4, 4
15126104, 16, 49
15144832, 1, 9
15161472, 0, 0
15178124, 9, 9
15194752, 25, 25
15213468, 4, 16
15231164, 4, 4
15247792, 16, 0
15265476, 16, 1
15283140, 0, 0
15299796, 25, 4
15317476, 16, 4
15335152, 4, 0
15351784, 1, 0
15368440, 1, 0
15385076, 1, 1
15401712, 36, 16
15420428, 100, 36
15440200, 81, 81
15458912, 64, 4
15476600, 25, 1
15494276, 4, 0
15510920, 4, 9
15527560, 9, 1
15544196, 0, 1
15560844, 1, 16
15578520, 1, 9
15595152, 4, 9
15611796, 4, 0
15628436, 0, 4
15645084, 1, 1
15661708, 4, 0
15678344, 0, 0
15694992, 0, 0
15711644, 0, 1
15728268, 0, 9
15744908, 0, 1
15761560, 1, 16
15779240, 25, 64
15797960, 36, 25
15816660, 0, 16
15834360, 49, 64
15853080, 36, 36
15871792, 0, 1
15888432, 0, 16
15906108, 0, 4
15922756, 1, 9
15939400, 4, 1
15956040, 1, 25
15973716, 0, 49
15991392, 4, 25
16009076, 4, 9
16025724, 9, 25
16043408, 4, 1
16060036, 0, 1
16076676, 4, 0
16093312, 25, 4
16111004, 16, 25
16129708, 36, 64
16148440, 36, 100
16168204, 16, 4
16185884, 16, 9
16203548, 25, 1
16221236, 16, 9
16238916, 1, 16
16256588, 0, 9
16273236, 9, 4
16289884, 25, 4
16307560, 4, 1
16324192, 0, 4
16340824, 0, 1
16357468, 1, 0
16374112, 4, 9
16390752, 1, 4
16407396, 1, 0
16424048, 1, 0
16440676, 0, 0
16457312, 1, 0
16473956, 0, 1
16490596, 1, 0
16507236, 9, 0
16523872, 25, 0
16541556, 16, 0
16559240, 1, 4
16575884, 0, 1
16592508, 4, 9
16609148, 4, 4
16625792, 9, 0
16642432, 36, 4
16660112, 1, 0
16676752, 4, 0
16693400, 4, 9
16710032, 16, 36
16728748, 16, 4
16746428, 49, 16
16765168, 25, 4
16782844, 1, 64
16800512, 9, 36
16818204, 9, 4
16834832, 4, 4
16851472, 100, 121
16872264, 256, 25
16892036, 49, 36
16910760, 16, 144
16930512, 25, 64
16949228, 1, 1
16965880, 0, 9
16982516, 0, 4
16999148, 64, 64
17017876, 169, 81
17037644, 25, 4
17055316, 1, 4
17071952, 0, 0
17088604, 1, 0
17105244, 9, 9
17121872, 9, 9
17138520, 4, 4
17155168, 16, 4
17172836, 25, 4
17190504, 0, 16
17208196, 9, 9
17224844, 1, 1
17241476, 0, 0
17258112, 4, 0
17274756, 1, 1
17291392, 9, 25
17309072, 16, 36
17327796, 1, 0
17344428, 16, 49
17363164, 121, 121
17383952, 64, 81
17402676, 25, 25
17421404, 9, 4
17438048, 9, 1
17454676, 16, 0
17472348, 0, 1
17488992, 0, 16
17506680, 9, 64
17524356, 1, 4
17540992, 0, 0
17557640, 9, 4
17574272, 0, 1
17590912, 16, 49
17609628, 49, 9
17627324, 36, 4
17644996, 9, 0
17661628, 1, 0
17678268, 4, 1
17694912, 1, 1
17711552, 4, 4
17728188, 0, 0
17744840, 4, 36
17762524, 4, 1
17779152, 4, 16
17796836, 36, 25
17815556, 49, 0
17833236, 25, 9
17850924, 16, 1
17868588, 4, 16
17886272, 16, 9
17903956, 0, 4
17920596, 1, 0
17937236, 1, 1
17953884, 4, 1
17970524, 4, 1
17987156, 1, 9
18003796, 4, 1
18020432, 25, 16
18039152, 16, 36
18057876, 4, 0
18074508, 0, 9
18091164, 1, 9
18107796, 1, 9
18124424, 16, 49
18143148, 64, 81
18161876, 64, 0
18179552, 9, 25
18197232, 1, 49
18214900, 1, 49
18232596, 0, 4
18249236, 0, 9
18265872, 9, 25
18283552, 9, 0
18300188, 0, 36
18317864, 0, 4
18334504, 1, 16
18352196, 1, 0
18368840, 4, 25
18386516, 1, 4
18403152, 1, 0
18419804, 0, 0
18436452, 1, 4
18453076, 1, 0
18469716, 9, 16
18487396, 16, 9
18505076, 36, 1
18522756, 4, 1
18539384, 0, 4
18556028, 0, 1
18572676, 0, 25
18590356, 1, 4
18606992, 1, 4
18623644, 16, 16
18642356, 25, 49
18661080, 16, 1
18678752, 16, 16
18697480, 0, 16
18715164, 9, 0
18731796, 9, 4
18748440, 0, 16
18766116, 0, 1
18782764, 16, 9
18800440, 49, 4
18818120, 36, 1
18835804, 4, 9
18852428, 0, 36
18870108, 4, 9
18886760, 25, 0
18904440, 1, 25
18922112, 9, 100
18940828, 9, 49
18958528, 9, 1
18975156, 0, 9
18991796, 49, 25
19010508, 25, 0
19028192, 0, 25
19045872, 16, 49
19064596, 16, 16
19083320, 25, 1
19101000, 36, 4
19118676, 1, 4
19135316, 0, 4
19151952, 16, 36
19170676, 25, 36
19189396, 1, 1
19206036, 1, 25
19223728, 4, 4
19240352, 9, 0
19256984, 16, 0
19274672, 16, 1
19292356, 4, 9
19308996, 9, 9
19325624, 9, 144
19344344, 16, 36
19363080, 36, 25
19381800, 25, 25
19400516, 25, 0
19418208, 9, 1
19434832, 4, 0
19451472, 4, 0
19468108, 25, 4
19485800, 49, 9
19503484, 4, 1
19520104, 0, 25
19537796, 1, 16
19555480, 4, 4
19572124, 1, 4
19588752, 0, 0
19605392, 4, 16
19623084, 25, 36
19641796, 25, 16
19660516, 4, 1
19677148, 1, 9
19693800, 4, 1
19710424, 1, 0
19727076, 9, 9
19743708, 9, 36
19761404, 9, 81
19779072, 4, 100
19797800, 4, 4
19814452, 4, 64
19832120, 4, 64
19849788, 0, 9
19866436, 1, 25
19884120, 1, 100
19902836, 0, 16
19920508, 0, 1
19937156, 0, 4
19953800, 1, 9
19970432, 0, 9
19987076, 0, 9
20003720, 9, 16
20021400, 16, 9
20039072, 16, 0
20056752, 9, 4
20073388, 9, 9
20090040, 9, 64
20107716, 4, 144
20126436, 0, 9
20143064, 16, 0
20160764, 4, 4
20177392, 9, 1
20194040, 9, 1
20210672, 0, 1
20227324, 0, 144
20246036, 25, 49
20264756, 16, 361
20284524, 49, 625
20304280, 25, 36
20323000, 4, 4
20339628, 9, 529
20358356, 9, 1089
20378100, 100, 361
20398908, 36, 25
20417640, 0, 0
20434280, 1, 0
20450916, 0, 1
20467556, 16, 4
20485240, 4, 0
20501884, 4, 16
20519556, 4, 1
20536184, 0, 9
20552844, 0, 81
20570520, 9, 64
20588196, 4, 64
20605868, 36, 9
20623552, 64, 64
20642276, 4, 9
20658912, 100, 0
20677628, 100, 36
20697396, 484, 49
20717156, 729, 4
20735872, 81, 121
20755644, 1, 25
20773316, 9, 1
20789964, 9, 1
20806588, 1, 225
20825320, 16, 289
20845080, 9, 1
20861716, 16, 100
20881480, 0, 196
20900196, 0, 64
20917880, 0, 25
20935556, 0, 16
20953244, 1, 121
20971944, 0, 256
20990664, 9, 36
21008352, 25, 1
21026036, 0, 1
21042680, 0, 1
21059312, 0, 0
21075944, 1, 0
21092596, 1, 0
21109228, 0, 1
21125872, 1, 1
21142500, 0, 1
21159152, 1, 0
21175780, 0, 0
21192432, 1, 0
21209068, 0, 0
21225712, 1, 1
21242352, 0, 0
21258992, 0, 0
21275628, 1, 0
21292272, 0, 0
21308904, 1, 0
21325540, 0, 0
21342180, 0, 0
21358836, 0, 4
21375472, 0, 0
21392112, 1, 0
21408744, 4, 0
21425400, 4, 0
21442024, 0, 1
21458672, 0, 4
21475308, 0, 0
21491956, 0, 1
21508592, 0, 0
21525220, 0, 0
21541856, 0, 0
21558512, 0, 0
21575144, 0, 0
21591784, 0, 0
21608420, 0, 0
21625072, 0, 0
21641708, 0, 1
21658356, 1, 0
21674980, 0, 0
21691640, 1, 1
21708272, 9, 4
21724916, 25, 9
21742600, 16, 1
21760272, 0, 9
21776932, 4, 25
21794600, 4, 4
21811232, 1, 0
21827880, 1, 0
21844520, 1, 0
21861144, 0, 1
21877792, 1, 1
21894444, 1, 1
21911080, 0, 1
21927704, 0, 4
21944352, 0, 9
21961004, 4, 9
21977640, 1, 0
21994276, 1, 4
22010916, 1, 0
22027556, 0, 0
22044204, 4, 1
22060828, 0, 0
22077468, 0, 0
22094112, 1, 0
22110748, 0, 0
22127388, 1, 0
22144028, 0, 0
22160672, 1, 0
22177312, 4, 0
22193952, 1, 0
22210600, 1, 0
22227236, 1, 0
22243872, 0, 0
22260512, 0, 0
22277160, 4, 0
22293792, 1, 0
22310432, 0, 0
22327064, 0, 0
22343708, 0, 0
22360352, 0, 4
22376992, 0, 0
22393632, 1, 0
22410272, 1, 0
22426912, 0, 0
22443556, 1, 0
22460196, 1, 0
22476832, 0, 0
22493476, 0, 4
22510120, 0, 1
22526740, 0, 0
22543396, 0, 1
22560044, 0, 4
22576684, 1, 1
22593312, 4, 0
22609952, 0, 1
22626592, 0, 1
22643240, 4, 0
22659872, 1, 0
22676512, 0, 0
22693152, 1, 0
22709804, 0, 1
22726424, 0, 1
22743068, 0, 0
22759712, 0, 0
22776360, 0, 1
22792988, 0, 0
22809632, 0, 0
22826276, 1, 0
22842916, 0, 1
22859556, 1, 1
22876204, 0, 1
22892832, 1, 4
22909480, 0, 4
22926116, 1, 1
22942756, 0, 0
22959408, 1, 1
22976040, 0, 0
22992672, 0, 0
23009316, 9, 1
23025952, 25, 4
23043636, 16, 0
23061316, 9, 1
23077952, 0, 1
23094588, 0, 0
23111220, 0, 0
23127864, 0, 0
23144520, 1, 1
23161164, 4, 4
23177792, 9, 1
23194428, 4, 0
23211072, 0, 0
23227712, 0, 0
23244352, 0, 0
23260988, 0, 0
23277636, 1, 0
23294280, 1, 0
23310912, 0, 0
23327552, 0, 1
23344192, 0, 0
23360832, 0, 0
23377472, 0, 1
23394104, 0, 0
23410764, 0, 1
23427388, 0, 0
23444032, 0, 0
23460672, 0, 0
23477312, 0, 0
23493948, 0, 0
23510584, 0, 1
23527232, 1, 0
23543872, 4, 0
23560520, 1, 0
23577144, 0, 0
23593796, 1, 4
23610436, 0, 1
23627072, 0, 1
23643712, 1, 0
23660348, 1, 0
23676996, 4, 1
23693636, 1, 1
23710276, 1, 1
23726912, 0, 1
23743556, 0, 1
23760200, 4, 0
23776832, 1, 0
23793464, 0, 0
23810124, 1, 0
23826756, 1, 0
23843392, 1, 0
23860032, 0, 0
23876672, 1, 0
23893312, 0, 0
23909952, 0, 1
23926584, 1, 4
23943240, 1, 1
23959880, 1, 1
23976512, 1, 0
23993152, 1, 0
24009788, 0, 0
24026432, 0, 0
24043076, 1, 0
24059712, 0, 0
24076352, 0, 1
24092988, 0, 0
24109624, 1, 0
24126272, 4, 0
24142908, 1, 0
24159552, 0, 0
24176180, 0, 0
24192828, 0, 1
24209480, 0, 0
24226116, 1, 0
24242748, 0, 1
24259388, 0, 0
24276032, 0, 1
24292672, 0, 0
24309300, 0, 0
24325944, 0, 0
24342592, 1, 0
24359232, 4, 4
24375864, 1, 0
24392512, 1, 1
24409156, 0, 1
